소재지 주소,용도,연면적,총주차대수,옥내기계식,옥외기계식,옥내자주식,옥외자주식,사용승인일,데이터 기준일자
서울특별시 동대문구 휘경동 43-181,공동주택,1479.86,5,0,0,0,5,1982-12-03,2023-03-22
서울특별시 동대문구 휘경동 43-182,공동주택,977.58,3,0,0,0,3,1983-12-12,2023-03-22
서울특별시 동대문구 휘경동 43-183,공동주택,627.38,3,0,0,0,3,1982-12-11,2023-03-22
서울특별시 동대문구 휘경동 43-186,공동주택,1344.16,5,0,0,0,5,1988-04-30,2023-03-22
서울특별시 동대문구 휘경동 43-187,공동주택,1039.28,4,0,0,0,4,1983-12-14,2023-03-22
서울특별시 동대문구 휘경동 43-188,공동주택,742.32,6,0,0,0,6,1996-09-25,2023-03-22
서울특별시 동대문구 휘경동 43-189,공동주택,1234.44,4,0,0,0,4,1983-08-02,2023-03-22
서울특별시 동대문구 휘경동 43-190,공동주택,659.5,4,0,0,4,0,1992-06-25,2023-03-22
서울특별시 동대문구 휘경동 43-194,공동주택,968.8,4,0,0,0,4,1985-10-24,2023-03-22
서울특별시 동대문구 휘경동 43-195,공동주택,2399.04,9,0,0,0,9,1983-07-11,2023-03-22
서울특별시 동대문구 휘경동 43-203,공동주택,627.36,6,0,0,4,2,2003-04-09,2023-03-22
서울특별시 동대문구 휘경동 43-204,공동주택,1286.46,8,0,0,8,0,1997-09-22,2023-03-22
서울특별시 동대문구 휘경동 43-209,공동주택,513.79,7,0,0,0,7,2011-04-14,2023-03-22
서울특별시 동대문구 휘경동 43-210,공동주택,798.57,8,0,0,8,0,2009-02-02,2023-03-22
서울특별시 동대문구 휘경동 43-213,공동주택,2208.72,8,0,0,0,8,1983-12-14,2023-03-22
서울특별시 동대문구 휘경동 43-216,공동주택,1431.99,5,0,0,0,5,1982-12-03,2023-03-22
서울특별시 동대문구 휘경동 43-226,공동주택,1226.28,4,0,0,0,4,1983-08-02,2023-03-22
서울특별시 동대문구 휘경동 43-227,공동주택,1976.4,8,0,0,0,8,1988-01-14,2023-03-22
서울특별시 동대문구 휘경동 43-228,공동주택,851.76,7,0,0,0,7,1996-09-25,2023-03-22
서울특별시 동대문구 휘경동 43-229,공동주택,1868.16,7,0,0,0,7,1988-05-14,2023-03-22
서울특별시 동대문구 휘경동 43-230,공동주택,827.09,8,0,0,6,2,1997-12-13,2023-03-22
서울특별시 동대문구 휘경동 43-239,공동주택,1533.96,7,0,0,0,7,1990-03-30,2023-03-22
서울특별시 동대문구 휘경동 43-282,공동주택,2387.23,28,0,0,28,0,2016-01-14,2023-03-22
서울특별시 동대문구 휘경동 49-5,공동주택,17861.7,150,0,0,0,150,1985-12-03,2023-03-22
서울특별시 동대문구 휘경동 49-104,공동주택,205.16,2,0,0,0,2,2005-02-02,2023-03-22
서울특별시 동대문구 휘경동 52-0,공동주택,51869.02,437,0,0,373,64,2000-05-15,2023-03-22
서울특별시 동대문구 휘경동 57-0,공동주택,293106.37,2513,0,0,2395,118,2001-11-15,2023-03-22
서울특별시 동대문구 휘경동 57-3,공동주택,652.699,5,0,0,0,5,2001-11-15,2023-03-22
서울특별시 동대문구 휘경동 57-4,공동주택,1438.29,7,0,0,0,7,2001-11-15,2023-03-22
서울특별시 동대문구 휘경동 57-6,공동주택,124,1,0,0,0,1,2001-11-15,2023-03-22
서울특별시 동대문구 휘경동 72-6,공동주택,2606.29,32,0,0,20,12,2015-07-14,2023-03-22
서울특별시 동대문구 휘경동 77-6,공동주택,788.81,8,0,0,0,8,2011-05-18,2023-03-22
서울특별시 동대문구 휘경동 77-8,공동주택,1497.09,27,24,0,0,3,2020-03-06,2023-03-22
서울특별시 동대문구 휘경동 78,공동주택,36760.27,286,0,0,224,62,2000-08-25,2023-03-22
서울특별시 동대문구 휘경동 106-0,공동주택,50136.03,401,0,0,333,68,1999-08-31,2023-03-22
서울특별시 동대문구 휘경동 108-4,공동주택,1312.26,15,0,0,10,5,2000-03-24,2023-03-22
서울특별시 동대문구 휘경동 109-0,공동주택,40606.03,329,0,0,271,58,2003-07-15,2023-03-22
서울특별시 동대문구 휘경동 115-0,공동주택,32268.63,313,0,0,245,68,2000-05-27,2023-03-22
서울특별시 동대문구 휘경동 116-2,공동주택,390.72,6,0,0,4,2,2011-07-19,2023-03-22
서울특별시 동대문구 휘경동 117-0,공동주택,36924.05,313,0,0,245,68,2002-07-03,2023-03-22
서울특별시 동대문구 휘경동 122-6,공동주택,269.58,2,0,0,0,2,1997-06-23,2023-03-22
서울특별시 동대문구 휘경동 148-60,공동주택,998.35,4,0,0,0,4,1984-12-31,2023-03-22
서울특별시 동대문구 휘경동 148-68,공동주택,907.35,3,0,0,0,3,1984-12-31,2023-03-22
서울특별시 동대문구 휘경동 149-19,공동주택,171.47,1,0,0,0,1,1994-10-01,2023-03-22
서울특별시 동대문구 휘경동 183-8,공동주택,632.9,8,0,0,0,8,2013-12-16,2023-03-22
서울특별시 동대문구 휘경동 183-11 외1필지,공동주택,685.17,8,0,0,0,8,2022-04-12,2023-03-22
서울특별시 동대문구 휘경동 183-33,공동주택,448.72,3,0,0,0,3,1991-05-28,2023-03-22
서울특별시 동대문구 휘경동 183-102,공동주택,657.34,4,0,0,3,1,1991-09-02,2023-03-22
서울특별시 동대문구 휘경동 183-104,공동주택,772.56,6,0,0,0,6,1995-08-23,2023-03-22
서울특별시 동대문구 휘경동 183-132 외1,공동주택,976.47,15,14,0,0,1,2022-10-21,2023-03-22
서울특별시 동대문구 휘경동 183-188,공동주택,503.22,5,0,0,0,5,2014-06-17,2023-03-22
서울특별시 동대문구 휘경동 183-218,공동주택,587.25,6,0,0,5,1,2002-04-27,2023-03-22
서울특별시 동대문구 휘경동 183-219,공동주택,466.14,4,0,0,4,0,2002-07-16,2023-03-22
서울특별시 동대문구 휘경동 183-220,공동주택,550.86,8,0,0,0,8,2006-09-15,2023-03-22
서울특별시 동대문구 휘경동 183-221,공동주택,463.98,4,0,0,4,0,2002-07-19,2023-03-22
서울특별시 동대문구 휘경동 183-232,공동주택,659.49,4,0,0,0,4,1991-05-08,2023-03-22
서울특별시 동대문구 휘경동 183-234,공동주택,515.93,8,0,0,8,0,2015-02-02,2023-03-22
서울특별시 동대문구 휘경동 183-238,공동주택,603.3,4,0,0,4,0,1992-05-25,2023-03-22
서울특별시 동대문구 휘경동 183-250,공동주택,533.1,5,0,0,2,3,2001-12-22,2023-03-22
서울특별시 동대문구 휘경동 183-307,공동주택,383.69,5,0,0,5,0,2013-09-17,2023-03-22
서울특별시 동대문구 휘경동 183-308,공동주택,461.87,7,0,0,7,0,2014-07-30,2023-03-22
서울특별시 동대문구 휘경동 183-311,공동주택,620.83,6,0,0,2,4,2003-08-06,2023-03-22
서울특별시 동대문구 휘경동 183-313,공동주택,598.4,6,0,0,2,4,2003-08-05,2023-03-22
서울특별시 동대문구 휘경동 183-324,공동주택,399.96,6,0,0,6,0,2003-03-31,2023-03-22
서울특별시 동대문구 휘경동 183-325,공동주택,329.2,7,0,0,5,2,2003-03-24,2023-03-22
서울특별시 동대문구 휘경동 183-337,공동주택,537.65,8,0,0,8,0,2002-08-20,2023-03-22
서울특별시 동대문구 휘경동 183-338,공동주택,688.33,8,0,0,4,4,2005-11-25,2023-03-22
서울특별시 동대문구 휘경동 183-356,공동주택,290.15,5,0,0,0,5,2014-06-13,2023-03-22
서울특별시 동대문구 휘경동 183-366,공동주택,434.44,8,0,0,4,4,2016-12-28,2023-03-22
서울특별시 동대문구 휘경동 183-385,공동주택,1389.9,9,9,0,0,0,2013-12-30,2023-03-22
서울특별시 동대문구 휘경동 183-394,공동주택,595.38,4,0,0,0,4,1993-07-31,2023-03-22
서울특별시 동대문구 휘경동 183-440,공동주택,499.23,8,0,0,8,0,2017-04-20,2023-03-22
서울특별시 동대문구 휘경동 187-3,공동주택,450.95,6,0,0,4,2,2002-08-22,2023-03-22
서울특별시 동대문구 휘경동 187-22,공동주택,573.77,6,0,0,4,2,2002-06-10,2023-03-22
서울특별시 동대문구 휘경동 187-24,공동주택,626.16,6,0,0,6,0,2001-08-13,2023-03-22
서울특별시 동대문구 휘경동 187-38,공동주택,440.77,3,0,0,0,3,1993-12-15,2023-03-22
서울특별시 동대문구 휘경동 191-18,공동주택,889.32,9,8,0,1,0,2014-12-10,2023-03-22
서울특별시 동대문구 휘경동 192-1 외2필지,공동주택,6146.21,41,0,0,36,5,2021-02-08,2023-03-22
서울특별시 동대문구 휘경동 262-3,공동주택,494.24,6,0,0,3,3,2001-12-22,2023-03-22
서울특별시 동대문구 휘경동 264-2,공동주택,15497.15,96,0,0,96,0,2006-10-19,2023-03-22
서울특별시 동대문구 휘경동 281-24,공동주택,626.75,10,0,0,7,3,2018-09-04,2023-03-22
서울특별시 동대문구 휘경동 281-36,공동주택,659.52,5,0,0,3,2,1996-08-29,2023-03-22
서울특별시 동대문구 휘경동 281-37,공동주택,630.97,5,0,0,4,1,2002-11-22,2023-03-22
서울특별시 동대문구 휘경동 281-38,공동주택,514.37,8,0,0,8,0,2008-07-04,2023-03-22
서울특별시 동대문구 휘경동 281-45,공동주택,659.79,8,0,0,2,6,1998-11-06,2023-03-22
서울특별시 동대문구 휘경동 281-48,공동주택,300.15,4,0,0,4,0,2004-01-17,2023-03-22
서울특별시 동대문구 휘경동 281-51,공동주택,659.8,7,0,0,0,7,2001-01-02,2023-03-22
서울특별시 동대문구 휘경동 281-67,공동주택,546.07,3,0,0,3,0,1994-10-19,2023-03-22
서울특별시 동대문구 휘경동 281-72,공동주택,652.53,7,0,0,1,6,1997-11-21,2023-03-22
서울특별시 동대문구 휘경동 281-77,공동주택,657.13,8,0,0,6,2,2003-12-26,2023-03-22
서울특별시 동대문구 휘경동 282-10,공동주택,486.36,8,0,0,8,0,2002-04-12,2023-03-22
서울특별시 동대문구 휘경동 282-11,공동주택,499.25,8,0,0,7,1,2004-06-28,2023-03-22
서울특별시 동대문구 휘경동 285-11,공동주택,317.6,4,0,0,2,2,2006-12-14,2023-03-22
서울특별시 동대문구 휘경동 286-8,공동주택,467.84,7,0,0,4,3,2009-04-13,2023-03-22
서울특별시 동대문구 휘경동 286-12,공동주택,600.1,8,0,0,4,4,2013-12-18,2023-03-22
서울특별시 동대문구 휘경동 286-13,공동주택,294.63,5,0,0,4,1,2006-12-13,2023-03-22
서울특별시 동대문구 휘경동 286-24,공동주택,518.22,8,0,0,8,0,2001-12-10,2023-03-22
서울특별시 동대문구 휘경동 286-26,공동주택,314.87,4,0,0,2,2,2012-07-27,2023-03-22
서울특별시 동대문구 휘경동 286-45,공동주택,657.4,5,0,0,1,4,1996-01-24,2023-03-22
서울특별시 동대문구 휘경동 286-100,공동주택,381.22,4,0,0,4,0,2002-03-05,2023-03-22
서울특별시 동대문구 휘경동 286-101,공동주택,381.22,4,0,0,4,0,2002-02-01,2023-03-22
서울특별시 동대문구 휘경동 286-109,공동주택,234.1,4,0,0,4,0,2006-08-18,2023-03-22
서울특별시 동대문구 휘경동 286-124,공동주택,487.33,5,0,0,0,5,2002-08-01,2023-03-22
서울특별시 동대문구 휘경동 286-144,공동주택,505.08,8,0,0,0,8,2008-01-24,2023-03-22
서울특별시 동대문구 휘경동 286-165,공동주택,455.68,8,0,0,4,4,2014-09-18,2023-03-22
서울특별시 동대문구 휘경동 286-174,공동주택,394.48,7,0,0,4,3,2013-12-11,2023-03-22
서울특별시 동대문구 휘경동 286-176,공동주택,435.43,6,0,0,6,0,2014-06-27,2023-03-22
서울특별시 동대문구 휘경동 286-181,공동주택,440.01,6,0,0,0,6,2003-10-24,2023-03-22
서울특별시 동대문구 휘경동 286-208,공동주택,271.91,3,0,0,0,3,2012-01-02,2023-03-22
서울특별시 동대문구 휘경동 286-226,공동주택,381.06,4,0,0,0,4,2003-02-06,2023-03-22
서울특별시 동대문구 휘경동 286-227,공동주택,408.12,3,0,0,1,2,2003-02-06,2023-03-22
서울특별시 동대문구 휘경동 286-247,공동주택,336.27,8,0,0,4,4,2014-05-20,2023-03-22
서울특별시 동대문구 휘경동 286-260,공동주택,418.97,8,0,0,8,0,2006-09-08,2023-03-22
서울특별시 동대문구 휘경동 286-262,공동주택,654.96,5,0,0,0,5,1994-01-20,2023-03-22
서울특별시 동대문구 휘경동 286-270,공동주택,318.49,4,0,0,0,4,2012-12-31,2023-03-22
서울특별시 동대문구 휘경동 286-298,공동주택,396.28,4,0,0,1,3,2003-05-30,2023-03-22
서울특별시 동대문구 휘경동 286-332,공동주택,356.4,4,0,0,2,2,2002-11-01,2023-03-22
서울특별시 동대문구 휘경동 286-344,공동주택,606.49,6,0,0,4,2,2007-08-23,2023-03-22
서울특별시 동대문구 휘경동 286-375,공동주택,336.27,8,0,0,4,4,2014-05-23,2023-03-22
서울특별시 동대문구 휘경동 293-4,공동주택,571.58,6,0,0,6,0,2002-09-12,2023-03-22
서울특별시 동대문구 휘경동 293-36,공동주택,1228.87,8,0,0,6,2,1997-01-17,2023-03-22
서울특별시 동대문구 휘경동 293-39,공동주택,341.13,4,0,0,2,2,2011-12-06,2023-03-22
서울특별시 동대문구 휘경동 293-95,공동주택,659.88,7,0,0,3,4,2002-10-12,2023-03-22
서울특별시 동대문구 휘경동 293-223,공동주택,568.21,6,0,0,4,2,2002-09-13,2023-03-22
서울특별시 동대문구 휘경동 293-224,공동주택,658.98,7,0,0,7,0,2002-09-10,2023-03-22
서울특별시 동대문구 휘경동 294-35,공동주택,601.28,8,0,0,8,0,2003-10-22,2023-03-22
서울특별시 동대문구 휘경동 294-36,공동주택,439.38,3,0,0,1,2,1991-12-18,2023-03-22
서울특별시 동대문구 휘경동 294-38,공동주택,441.07,3,0,0,0,3,1995-08-23,2023-03-22
서울특별시 동대문구 휘경동 294-39,공동주택,441.81,3,0,0,2,1,1994-07-14,2023-03-22
서울특별시 동대문구 휘경동 294-133,공동주택,457.35,6,0,0,0,6,2010-09-03,2023-03-22
서울특별시 동대문구 휘경동 294-135,공동주택,523.13,8,0,0,0,8,2015-07-24,2023-03-22
서울특별시 동대문구 휘경동 294-136,공동주택,520.36,6,0,0,6,0,2003-08-13,2023-03-22
서울특별시 동대문구 휘경동 294-142,공동주택,299.32,2,0,0,0,2,1991-03-28,2023-03-22
서울특별시 동대문구 휘경동 294-166,공동주택,568.59,6,0,0,6,0,2008-11-14,2023-03-22
서울특별시 동대문구 휘경동 294-203,공동주택,693.34,7,0,0,7,0,2013-12-10,2023-03-22
서울특별시 동대문구 휘경동 294-204,공동주택,519.93,4,0,0,0,4,1994-09-29,2023-03-22
서울특별시 동대문구 휘경동 294-212,공동주택,370.3,5,0,0,4,1,2012-07-23,2023-03-22
서울특별시 동대문구 휘경동 294-215,공동주택,496.29,6,0,0,6,0,2003-07-16,2023-03-22
서울특별시 동대문구 휘경동 294-217,공동주택,442.91,5,0,0,3,2,2012-02-03,2023-03-22
서울특별시 동대문구 휘경동 294-227,공동주택,599.88,4,0,0,0,4,1993-07-19,2023-03-22
서울특별시 동대문구 휘경동 294-249,공동주택,436.23,5,0,0,3,2,2011-09-07,2023-03-22
서울특별시 동대문구 휘경동 294-302,공동주택,330.96,4,0,0,2,2,2005-07-22,2023-03-22
서울특별시 동대문구 휘경동 294-376,공동주택,202.46,2,0,0,0,2,2012-08-17,2023-03-22
서울특별시 동대문구 휘경동 295-6,공동주택,547.32,6,0,0,2,4,1999-10-23,2023-03-22
서울특별시 동대문구 휘경동 295-8,공동주택,1071.63,11,0,0,11,0,2001-08-23,2023-03-22
서울특별시 동대문구 휘경동 295-10,공동주택,1526.24,14,0,0,13,1,1997-10-15,2023-03-22
서울특별시 동대문구 휘경동 295-20,공동주택,527.88,8,0,0,0,8,2003-09-18,2023-03-22
서울특별시 동대문구 휘경동 295-21,공동주택,455.8,7,0,0,0,7,2008-09-17,2023-03-22
서울특별시 동대문구 휘경동 295-22,공동주택,467.41,8,0,0,8,0,2008-07-17,2023-03-22
서울특별시 동대문구 휘경동 295-23,공동주택,325.98,2,0,0,0,2,1989-05-13,2023-03-22
서울특별시 동대문구 휘경동 295-31,공동주택,563.21,3,0,0,0,3,1993-11-24,2023-03-22
서울특별시 동대문구 휘경동 295-32,공동주택,329.73,2,0,0,0,2,1989-12-30,2023-03-22
서울특별시 동대문구 휘경동 295-34,공동주택,427.68,3,0,0,0,3,1991-12-11,2023-03-22
서울특별시 동대문구 휘경동 295-35,공동주택,329.76,0,0,0,0,0,1988-07-14,2023-03-22
서울특별시 동대문구 휘경동 295-84,공동주택,643.99,9,0,0,7,2,2019-10-25,2023-03-22
서울특별시 동대문구 휘경동 308-45,공동주택,462.72,7,0,0,0,7,2016-08-17,2023-03-22
서울특별시 동대문구 휘경동 308-15,공동주택,1714.84,21,0,0,15,6,2016-05-19,2023-03-22
서울특별시 동대문구 휘경동 308-21,공동주택,866.37,6,0,0,0,6,1993-06-01,2023-03-22
서울특별시 동대문구 휘경동 308-35,공동주택,451.51,6,0,0,4,2,2013-11-22,2023-03-22
서울특별시 동대문구 휘경동 308-39,공동주택,649.03,4,0,0,2,2,1994-03-24,2023-03-22
서울특별시 동대문구 휘경동 308-42,공동주택,388.19,4,0,0,2,2,2005-11-08,2023-03-22
서울특별시 동대문구 휘경동 308-46,공동주택,582.05,4,0,0,0,4,1995-04-20,2023-03-22
서울특별시 동대문구 휘경동 308-98,공동주택,594.89,5,0,0,3,2,2002-01-29,2023-03-22
서울특별시 동대문구 휘경동 308-110,공동주택,1402.24,16,0,0,11,5,2001-10-13,2023-03-22
서울특별시 동대문구 휘경동 308-127,공동주택,350.59,6,0,0,4,2,2015-04-29,2023-03-22
서울특별시 동대문구 휘경동 308-137,공동주택,520.34,4,0,0,0,4,1991-04-08,2023-03-22
서울특별시 동대문구 휘경동 308-193,공동주택,331.71,2,0,0,0,2,1994-01-12,2023-03-22
서울특별시 동대문구 휘경동 312-3,공동주택,380.39,6,0,0,6,0,2004-08-03,2023-03-22
서울특별시 동대문구 휘경동 312-13,공동주택,495.84,8,0,0,6,2,2016-01-11,2023-03-22
서울특별시 동대문구 휘경동 312-27,공동주택,589.07,8,0,0,4,4,2008-10-22,2023-03-22
서울특별시 동대문구 휘경동 312-54,공동주택,374.14,7,0,0,7,0,2010-08-26,2023-03-22
서울특별시 동대문구 휘경동 312-81,공동주택,341.36,5,0,0,5,0,2015-01-19,2023-03-22
서울특별시 동대문구 휘경동 312-86,공동주택,591.09,6,0,0,0,6,2003-12-19,2023-03-22
서울특별시 동대문구 휘경동 312-106,공동주택,331.63,4,0,0,2,2,2003-05-21,2023-03-22
서울특별시 동대문구 휘경동 312-149,공동주택,306.89,3,0,0,1,2,2002-12-05,2023-03-22
서울특별시 동대문구 휘경동 312-188,공동주택,249.24,2,0,0,0,2,1994-06-17,2023-03-22
서울특별시 동대문구 휘경동 312-302,공동주택,270.8,2,0,0,0,2,1991-11-28,2023-03-22
서울특별시 동대문구 휘경동 333-5,공동주택,2949.23,22,14,0,3,5,2014-09-04,2023-03-22
서울특별시 동대문구 휘경동 336-32 외2필지,공동주택,5434.92,100,97,0,3,0,2020-01-16,2023-03-22
서울특별시 동대문구 휘경동 340,공동주택,1723.44,8,0,0,8,0,2009-03-16,2023-03-22
서울특별시 동대문구 휘경동 340-7,공동주택,1555.71,7,0,0,6,1,2009-03-16,2023-03-22
서울특별시 동대문구 휘경동 363-0,공동주택,16606.41,130,0,0,68,62,1992-12-05,2023-03-22
서울특별시 동대문구 휘경동 365,공동주택,33351.52,290,0,0,281,9,2005-10-05,2023-03-22
서울특별시 동대문구 휘경동 366,공동주택,68344.78,525,0,0,519,6,2007-05-18,2023-03-22
서울특별시 동대문구 휘경동 367-0,공동주택,47907.77,379,0,0,379,0,2011-09-29,2023-03-22
서울특별시 동대문구 휘경동 368-0,공동주택,62745.01,497,0,0,492,5,2013-10-25,2023-03-22
서울특별시 동대문구 휘경동 369-0,공동주택,11232.57,82,0,0,82,0,2016-09-01,2023-03-22
서울특별시 동대문구 휘경동 372,공동주택,133637.18,1100,0,0,1100,0,2019-06-18,2023-03-22
서울특별시 동대문구 휘경동 375,공동주택,40857.34,306,0,0,299,7,2021-03-15,2023-03-22
서울특별시 동대문구 휘경동 377,공동주택,25819.81,274,0,0,270,4,2021-08-27,2023-03-22
