주차일시,주차장구분,주차장명,소재지 도로명 주소,주차구획수,운영요일,입차대수,출차대수,정기주차 이용대수,일일주차 이용대수
2023-07-06,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,583,585,271,853
2023-07-06,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,346,346,173,513
2023-07-06,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,575,535,54,638
2023-07-06,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,494,469,78,545
2023-07-07,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,232,198,82,251
2023-07-07,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,310,290,146,427
2023-07-07,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,615,584,268,838
2023-07-07,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,391,349,195,535
2023-07-07,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,575,529,54,621
2023-07-07,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,490,449,81,524
2023-07-08,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,307,378,50,245
2023-07-08,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,314,399,45,316
2023-07-08,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,477,538,49,457
2023-07-08,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,375,419,55,407
2023-07-08,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,618,671,23,583
2023-07-08,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,570,574,36,565
2023-07-09,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,241,299,49,238
2023-07-09,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,233,328,35,291
2023-07-09,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,270,385,14,344
2023-07-09,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,249,323,24,276
2023-07-09,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,361,463,11,367
2023-07-09,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,266,317,13,302
2023-07-10,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,172,211,80,252
2023-07-10,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,263,262,176,428
2023-07-10,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,523,495,276,754
2023-07-10,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,361,350,185,525
2023-07-10,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,536,511,51,626
2023-07-10,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,509,480,79,557
2023-07-11,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,219,233,86,287
2023-07-11,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,266,268,145,406
2023-07-11,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,549,547,266,798
2023-07-11,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,335,317,185,493
2023-07-11,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,496,433,53,517
2023-07-11,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,483,459,79,527
2023-07-12,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,190,183,77,232
2023-07-12,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,319,324,142,456
2023-07-12,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,594,575,274,839
2023-07-12,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,390,386,190,562
2023-07-12,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,526,471,49,574
2023-07-12,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,475,474,75,540
2023-07-13,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,185,194,83,248
2023-07-13,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,244,247,142,379
2023-07-13,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,608,608,285,877
2023-07-13,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,382,362,195,551
2023-07-13,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,502,481,54,592
2023-07-13,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,496,481,80,557
2023-07-14,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,188,174,80,228
2023-07-14,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,305,279,131,405
2023-07-14,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,553,511,263,765
2023-07-14,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,364,351,175,512
2023-07-14,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,470,448,59,552
2023-07-14,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,503,489,71,555
2023-07-15,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,259,313,53,212
2023-07-15,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,228,312,40,248
2023-07-15,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,359,455,41,385
2023-07-15,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,408,443,53,413
2023-07-15,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,616,696,24,580
2023-07-15,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,515,516,38,521
2023-07-16,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,218,303,52,244
2023-07-16,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,187,237,26,223
2023-07-16,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,164,297,22,233
2023-07-16,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,245,338,26,279
2023-07-16,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,352,460,9,350
2023-07-16,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,265,280,15,288
2023-07-17,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,176,215,79,245
2023-07-17,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,227,231,151,373
2023-07-17,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,530,506,283,768
2023-07-17,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,402,365,195,538
2023-07-17,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,560,552,60,636
2023-07-17,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,494,483,78,559
2023-07-18,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,170,170,75,233
2023-07-18,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,203,208,144,346
2023-07-18,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,478,467,269,729
2023-07-18,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,250,243,185,426
2023-07-18,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,453,429,62,537
2023-07-18,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,446,408,78,488
2023-07-19,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,227,227,83,284
2023-07-19,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,292,284,167,442
2023-07-19,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,684,689,287,956
2023-07-19,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,422,397,197,589
2023-07-19,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,564,517,64,635
2023-07-19,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,510,461,78,536
2023-07-20,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,180,201,93,261
2023-07-20,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,277,280,152,428
2023-07-20,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,662,659,296,946
2023-07-20,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,412,413,186,587
2023-07-20,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,566,526,63,647
2023-07-20,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,512,483,85,564
2023-07-21,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,200,183,88,249
2023-07-21,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,321,285,153,431
2023-07-21,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,719,680,284,950
2023-07-21,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,516,477,191,654
2023-07-21,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,639,570,62,687
2023-07-21,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,603,573,91,651
2023-07-22,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,276,343,58,245
2023-07-22,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,288,330,49,296
2023-07-22,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,504,609,52,515
2023-07-22,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,558,587,51,563
2023-07-22,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,662,673,28,617
2023-07-22,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,538,550,32,529
2023-07-23,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,157,252,43,202
2023-07-23,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,195,271,35,250
2023-07-23,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,247,349,24,317
2023-07-23,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,352,449,20,403
2023-07-23,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,395,473,13,419
2023-07-23,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,254,301,19,294
2023-07-24,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,178,199,89,235
2023-07-24,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,198,195,161,346
2023-07-24,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,497,488,283,759
2023-07-24,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,425,404,193,592
2023-07-24,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,519,495,61,601
2023-07-24,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,499,462,68,530
2023-07-25,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,183,181,84,235
2023-07-25,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,254,261,147,402
2023-07-25,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,580,557,304,846
2023-07-25,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,427,402,187,581
2023-07-25,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,471,404,68,514
2023-07-25,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,524,510,85,579
2023-07-26,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,204,236,91,288
2023-07-26,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,245,245,149,386
2023-07-26,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,491,516,299,789
2023-07-26,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,352,349,161,506
2023-07-26,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,488,423,39,529
2023-07-26,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,467,449,79,525
2023-07-27,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,192,215,100,283
2023-07-27,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,317,300,139,430
2023-07-27,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,620,603,314,898
2023-07-27,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,483,456,192,634
2023-07-27,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,554,476,74,597
2023-07-27,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,528,488,90,571
2023-07-28,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,214,202,83,257
2023-07-28,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,320,308,152,443
2023-07-28,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,738,663,286,916
2023-07-28,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,525,479,183,646
2023-07-28,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,547,481,73,579
2023-07-28,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,492,455,85,538
2023-07-29,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,0,0,0,0
2023-07-29,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,0,0,0,0
2023-07-29,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,546,674,51,590
2023-07-29,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,460,503,41,472
2023-07-29,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,598,637,37,574
2023-07-29,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,433,427,44,434
2023-07-30,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,0,0,0,0
2023-07-30,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,0,0,0,0
2023-07-30,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,226,317,18,276
2023-07-30,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,288,363,20,326
2023-07-30,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,334,378,9,321
2023-07-30,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,218,255,17,257
2023-07-31,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,113,26,15,36
2023-07-31,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,125,113,61,118
