주차장일련번호,주차장명,주차장전화번호,주차장주소,주차장위도,주차장경도,주차장공간,주차장일반공간,주차장장애인공간,주차장전기차공간,주차장구분,주차장유형,주차장요금제유형,주차장급지,주차장기본시간,주차장기본요금,주차장추가시간,주차장추가요금,주차장최대시간,주차장1일최대요금,주차장유료운영시간,주차장무료운영시간,비고,실시간관제여부,파일명,파일원본명,등록수,등록일시,등록아이피,등록아이디,수정일시,수정아이피,수정아이디,삭제일시,삭제아이피,삭제아이디,폐쇄회로그룹
1346,죽암빌딩,,광주광역시 북구 우산동 4-6,35.1777813,126.9277124,7,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1347,GS25,,광주광역시 북구 우산동 4-3,35.1780955,126.9279378,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1348,우미프라자,,광주광역시 북구 우산동 4-1,35.1780549,126.9273347,114,112,2,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1349,아름빌,,광주광역시 북구 우산동 5-17,35.1780696,126.9265685,6,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1350,우산셋이나란히어린이집,,광주광역시 북구 우산동 5-8,35.1781632,126.9264199,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1351,유림맨션,,광주광역시 북구 우산동 6-1,35.1786111,126.9257755,32,32,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1352,동산교회,,광주광역시 북구 우산동 8-2,35.1779567,126.9259172,6,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1353,우리들양말,,광주광역시 북구 우산동 9-6,35.1776176,126.9274816,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1354,무릉도원,,광주광역시 북구 우산동 10-15,35.1772014,126.9268389,7,7,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1355,광주이불,,광주광역시 북구 우산동 10-13,35.1768802,126.9268862,4,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1356,참조은빌라,,광주광역시 북구 우산동 10-2,35.1772104,126.9270246,7,7,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1357,울빌라,,광주광역시 북구 우산동 14-4,35.177289,126.9264659,7,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1358,목화맨션,,광주광역시 북구 우산동 27-2,35.1775562,126.9248718,29,29,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1359,무등아파트,,광주광역시 북구 우산동 27-16,35.1773739,126.9250954,19,19,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1360,신원빌,,광주광역시 북구 우산동 168-25,35.1760797,126.9195602,12,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1361,골드하우스,,광주광역시 북구 우산동 169-23,35.174616,126.9190484,9,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1362,스카이캐슬,,광주광역시 북구 우산동 169-14,35.1746502,126.9189145,10,10,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1363,타워빌,,광주광역시 북구 우산동 170-33,35.173963,126.9190045,9,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1364,***00건물신축,,광주광역시 북구 우산동 171-20,35.1731939,126.9185248,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1365,우산동 172-14 제1종근린생활시설,,광주광역시 북구 우산동 172-14,35.1725995,126.919601,6,0,0,0,상가등,근린,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,2022-06-20,211.253.121.34,b***********,,,,
1366,블루힐,,광주광역시 북구 우산동 173-1,35.1734332,126.9191419,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1367,그린하우스,,광주광역시 북구 우산동 173-2,35.1733491,126.9192865,10,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1368,왕궁떡집,,광주광역시 북구 우산동 174-28,35.1735838,126.9191649,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1369,다인빌,,광주광역시 북구 우산동 178-1,35.1760037,126.9213274,12,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1370,해달별몬테소리어린이집,,광주광역시 북구 우산동 179-3,35.1754561,126.9215941,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1371,토라넬,,광주광역시 북구 우산동 179-17,35.1752088,126.9219302,4,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1372,고흥횟집,,광주광역시 북구 우산동 184-20,35.173286,126.9207464,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1373,말바우시장 고객쉼터,,광주광역시 북구 우산동 186-3,35.172658,126.9203952,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1374,말바우시장 주차장,,광주광역시 북구 우산동 190-2,35.1730164,126.9219963,12,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,말바우시장 주차장
1375,***건물,,광주광역시 북구 우산동 192-21,35.1738534,126.9217956,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1376,우산성산빌라,,광주광역시 북구 우산동 193-8,35.1743581,126.9224851,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1377,한내,,광주광역시 북구 우산동 194-4,35.1747768,126.9227005,4,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1378,가현빌라,,광주광역시 북구 우산동 197-23,35.1752415,126.9242014,3,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1379,무진,,광주광역시 북구 우산동 198-2,35.1748244,126.9239116,50,49,1,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1380,하나수산,,광주광역시 북구 우산동 201-31,35.1729427,126.9234881,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1381,파크빌,,광주광역시 북구 우산동 205-4,35.1749574,126.9254549,5,5,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1382,해오름빌,,광주광역시 북구 우산동 205-2,35.175065,126.9248627,5,5,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1383,해피니스,,광주광역시 북구 우산동 205-1,35.1751028,126.9247137,6,6,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1384,드림빌,,광주광역시 북구 우산동 205-19,35.1750266,126.9250019,8,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1385,우산119안전센터,,광주광역시 북구 우산동 206-9,35.1744777,126.9259349,5,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1386,행복한세상,,광주광역시 북구 우산동 207-21,35.1738086,126.9250501,8,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1387,말바우한방병원,,광주광역시 북구 우산동 207-2,35.1740121,126.9254454,12,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1388,허윤내과의원,,광주광역시 북구 우산동 207-11,35.1733242,126.9251315,41,39,2,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1389,우산동 208-26 제1종근린생활시설,,광주광역시 북구 우산동 208-26,35.1731144,126.924939,8,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1390,신세계빌딩,,광주광역시 북구 우산동 208-5,35.1730349,126.924832,9,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1391,***씨다가구주택,,광주광역시 북구 우산동 231-42,35.1723326,126.9229971,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1392,명성방앗간,,광주광역시 북구 우산동 231-75,35.1721769,126.9225346,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1393,***건물,,광주광역시 북구 우산동 231-4,35.1726017,126.9233144,1,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1394,금산수삼센터,,광주광역시 북구 우산동 231-49,35.1717948,126.9233584,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1395,말바우수산,,광주광역시 북구 우산동 231-44,35.1721816,126.9231521,1,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1396,우산동 231-37,,광주광역시 북구 우산동 231-37,35.1722221,126.9232922,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1397,우산동 1주택,,광주광역시 북구 우산동 231-39,35.1723558,126.9231765,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1398,영암상회,,광주광역시 북구 우산동 231-67,35.1717305,126.9232417,1,1,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1399,북구우산동,,광주광역시 북구 우산동 231-38,35.172293,126.9232409,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1400,***건물,,광주광역시 북구 우산동 231-5,35.172538,126.9234268,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1401,***건물,,광주광역시 북구 우산동 231-27,35.1723788,126.9233477,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1402,말바우동물병원,,광주광역시 북구 우산동 232-10,35.1713062,126.9225644,1,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1403,제일볼링센터,,광주광역시 북구 우산동 232-1,35.1720103,126.9222626,60,59,1,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1404,빌리오네빌딩,,광주광역시 북구 우산동 232-11,35.1712985,126.9223415,72,70,2,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1405,동진빌딩,,광주광역시 북구 우산동 232-8,35.1713703,126.9226808,45,44,1,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1406,우산다가구,,광주광역시 북구 우산동 255-11,35.1708166,126.9214852,6,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1407,우산동근생,,광주광역시 북구 우산동 258-19,35.1706911,126.9214425,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,공터,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1408,말바우엘병원,,광주광역시 북구 우산동 258-3,35.170733,126.921656,23,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1409,강남직업전문학교,,광주광역시 북구 우산동 260-10,35.1704943,126.9214126,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1410,말바우어린이공원,,광주광역시 북구 우산동 264-18,35.1716533,126.9200712,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1411,***씨주택,,광주광역시 북구 우산동 318,35.1695252,126.918592,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1412,우산동OO건물,,광주광역시 북구 우산동 324-2,35.1698433,126.9196747,4,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1413,우산동 연립주택신축공사,,광주광역시 북구 우산동 325-4,35.1700217,126.9200422,9,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1414,우산동 다세대주택,,광주광역시 북구 우산동 366-1,35.1682424,126.9192094,4,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1415,00 건물,,광주광역시 북구 우산동 377-1,35.1678456,126.9195614,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1416,우산동00건물,,광주광역시 북구 우산동 378,35.1678653,126.9194156,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1417,한국아델리움 모델하우스,,광주광역시 북구 우산동 383,35.1673025,126.9191929,5,0,0,0,상가등,건물부속,유료,,0,0,0,0,0,0,,,주차선없음,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
1418,***다가구주택,,광주광역시 북구 우산동 394-4,35.1680493,126.9189344,0,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1419,우산동다가구주택신축공사,,광주광역시 북구 우산동 396-1,35.1683774,126.9186546,1,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1420,우산동 ***씨 근생주택,,광주광역시 북구 우산동 405,35.1691121,126.9186004,1,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,2025-08-28,211.***.***.***,b***********,
1421,우산동S원룸,,광주광역시 북구 우산동 412-1,35.1698053,126.9180444,2,0,0,0,상가등,건물부속,무료,,0,0,0,0,0,0,,,무등산자이 공사중,N,parkinglot_16559738789401.xlsx,주차장일괄등록양식.xlsx,1,2022-05-27,192.***.***.***,j*******,,,,,,,
