주차장관리번호,"주차혼잡상태",총주차구획수,총잔여주차구획수,주차예약가능단위구획수
45006-19299-01285-00-1,,179,0,
45001-19299-01285-00-1,,131,0,
44623-29299-01286-00-1,,248,0,
44713-29299-01285-00-1,,155,0,
44686-29299-01285-00-1,,98,0,
44601-19299-01284-00-1,,145,0,
44701-29299-01284-00-1,,211,0,
44703-19299-01284-00-1,,105,0,
44052-29299-01284-00-1,,83,0,
44019-29299-01284-00-1,,73,0,
44026-19299-01283-00-1,,100,0,
44659-29299-05123-00-1,,0,0,
44659-29299-05124-00-1,,0,0,
44659-29299-05125-00-1,,0,0,
44659-29299-05126-00-1,,0,0,
44707-29299-01288-00-1,,447,0,
44638-29299-01287-00-1,,125,0,
44241-19299-01287-00-1,,126,0,
44660-29299-03859-00-1,,0,0,
44702-29299-01287-00-1,,0,0,
44660-29299-03860-00-1,,0,0,
44660-29299-03861-00-1,,0,0,
44719-19299-01287-00-1,,0,0,
44923-29299-01287-00-1,,231,0,
45006-19299-01286-00-1,,179,0,
45001-19299-01286-00-1,,131,0,
44623-29299-01287-00-1,,248,0,
44713-29299-01286-00-1,,155,0,
44686-29299-01286-00-1,,98,0,
44601-19299-01285-00-1,,145,0,
44701-29299-01285-00-1,,211,0,
44703-19299-01285-00-1,,105,0,
44052-29299-01285-00-1,,83,0,
44019-29299-01285-00-1,,73,0,
44026-19299-01284-00-1,,100,0,
44659-29299-05127-00-1,,0,0,
44659-29299-05128-00-1,,0,0,
44659-29299-05129-00-1,,0,0,
44659-29299-05130-00-1,,0,0,
44707-29299-01289-00-1,,447,0,
44638-29299-01288-00-1,,125,0,
44241-19299-01288-00-1,,126,0,
44660-29299-03862-00-1,,0,0,
44702-29299-01288-00-1,,0,0,
44660-29299-03863-00-1,,0,0,
44660-29299-03864-00-1,,0,0,
44719-19299-01288-00-1,,0,0,
44923-29299-01288-00-1,,231,0,
45006-19299-01287-00-1,,179,0,
45001-19299-01287-00-1,,131,0,
44623-29299-01288-00-1,,248,0,
44713-29299-01287-00-1,,155,0,
44686-29299-01287-00-1,,98,0,
44601-19299-01286-00-1,,145,0,
44701-29299-01286-00-1,,211,0,
44703-19299-01286-00-1,,105,0,
44052-29299-01286-00-1,,83,0,
44019-29299-01286-00-1,,73,0,
44026-19299-01285-00-1,,100,0,
44659-29299-05131-00-1,,0,0,
44659-29299-05132-00-1,,0,0,
44659-29299-05133-00-1,,0,0,
44659-29299-05134-00-1,,0,0,
44707-29299-01290-00-1,,447,0,
44638-29299-01289-00-1,,125,0,
44241-19299-01289-00-1,,126,0,
44660-29299-03865-00-1,,0,0,
44702-29299-01289-00-1,,0,0,
44660-29299-03866-00-1,,0,0,
44660-29299-03867-00-1,,0,0,
44719-19299-01289-00-1,,0,0,
44923-29299-01289-00-1,,231,0,
45006-19299-01288-00-1,,179,0,
45001-19299-01288-00-1,,131,0,
44623-29299-01289-00-1,,248,0,
44713-29299-01288-00-1,,155,0,
44686-29299-01288-00-1,,98,0,
44601-19299-01287-00-1,,145,0,
44701-29299-01287-00-1,,211,0,
44703-19299-01287-00-1,,105,0,
44052-29299-01287-00-1,,83,0,
44019-29299-01287-00-1,,73,0,
44026-19299-01286-00-1,,100,0,
44659-29299-05135-00-1,,0,0,
44659-29299-05136-00-1,,0,0,
44659-29299-05137-00-1,,0,0,
44659-29299-05138-00-1,,0,0,
44707-29299-01291-00-1,,447,0,
44638-29299-01290-00-1,,125,0,
44241-19299-01290-00-1,,126,0,
44660-29299-03868-00-1,,0,0,
44702-29299-01290-00-1,,0,0,
44660-29299-03869-00-1,,0,0,
44660-29299-03870-00-1,,0,0,
44719-19299-01290-00-1,,0,0,
44923-29299-01290-00-1,,231,0,
45006-19299-01289-00-1,,179,0,
45001-19299-01289-00-1,,131,0,
44623-29299-01290-00-1,,248,0,
44713-29299-01289-00-1,,155,0,
44686-29299-01289-00-1,,98,0,
44601-19299-01288-00-1,,145,0,
44701-29299-01288-00-1,,211,0,
44703-19299-01288-00-1,,105,0,
44052-29299-01288-00-1,,83,0,
44019-29299-01288-00-1,,73,0,
44026-19299-01287-00-1,,100,0,
44659-29299-05139-00-1,,0,0,
44659-29299-05140-00-1,,0,0,
44659-29299-05141-00-1,,0,0,
44659-29299-05142-00-1,,0,0,
44707-29299-01292-00-1,,447,0,
44638-29299-01291-00-1,,125,0,
44241-19299-01291-00-1,,126,0,
44660-29299-03871-00-1,,0,0,
44702-29299-01291-00-1,,0,0,
44660-29299-03872-00-1,,0,0,
44660-29299-03873-00-1,,0,0,
44719-19299-01291-00-1,,0,0,
44923-29299-01291-00-1,,231,0,
45006-19299-01290-00-1,,179,0,
45001-19299-01290-00-1,,131,0,
44623-29299-01291-00-1,,248,0,
44713-29299-01290-00-1,,155,0,
44686-29299-01290-00-1,,98,0,
44601-19299-01289-00-1,,145,0,
44701-29299-01289-00-1,,211,0,
44703-19299-01289-00-1,,105,0,
44052-29299-01289-00-1,,83,0,
44019-29299-01289-00-1,,73,0,
44026-19299-01288-00-1,,100,0,
44659-29299-05143-00-1,,0,0,
44659-29299-05144-00-1,,0,0,
44659-29299-05145-00-1,,0,0,
44659-29299-05146-00-1,,0,0,
44707-29299-01293-00-1,,447,0,
44638-29299-01292-00-1,,125,0,
44241-19299-01292-00-1,,126,0,
44660-29299-03874-00-1,,0,0,
44702-29299-01292-00-1,,0,0,
44660-29299-03875-00-1,,0,0,
44660-29299-03876-00-1,,0,0,
44719-19299-01292-00-1,,0,0,
44923-29299-01292-00-1,,231,0,
45006-19299-01291-00-1,,179,0,
45001-19299-01291-00-1,,131,0,
44623-29299-01292-00-1,,248,0,
44713-29299-01291-00-1,,155,0,
44686-29299-01291-00-1,,98,0,
44601-19299-01290-00-1,,145,0,
44701-29299-01290-00-1,,211,0,
44703-19299-01290-00-1,,105,0,
44052-29299-01290-00-1,,83,0,
44019-29299-01290-00-1,,73,0,
44026-19299-01289-00-1,,100,0,
44659-29299-05147-00-1,,0,0,
44659-29299-05148-00-1,,0,0,
44659-29299-05149-00-1,,0,0,
44659-29299-05150-00-1,,0,0,
44707-29299-01294-00-1,,447,0,
44638-29299-01293-00-1,,125,0,
44241-19299-01293-00-1,,126,0,
44660-29299-03877-00-1,,0,0,
44702-29299-01293-00-1,,0,0,
44660-29299-03878-00-1,,0,0,
44660-29299-03879-00-1,,0,0,
44719-19299-01293-00-1,,0,0,
44923-29299-01293-00-1,,231,0,
45006-19299-01292-00-1,,179,0,
45001-19299-01292-00-1,,131,0,
44623-29299-01293-00-1,,248,0,
44713-29299-01292-00-1,,155,0,
44686-29299-01292-00-1,,98,0,
44601-19299-01291-00-1,,145,0,
44701-29299-01291-00-1,,211,0,
44703-19299-01291-00-1,,105,0,
44052-29299-01291-00-1,,83,0,
44019-29299-01291-00-1,,73,0,
44026-19299-01290-00-1,,100,0,
44659-29299-05151-00-1,,0,0,
44659-29299-05152-00-1,,0,0,
44659-29299-05153-00-1,,0,0,
44659-29299-05154-00-1,,0,0,
44707-29299-01295-00-1,,447,0,
44638-29299-01294-00-1,,125,0,
44241-19299-01294-00-1,,126,0,
44660-29299-03880-00-1,,0,0,
44702-29299-01294-00-1,,0,0,
44660-29299-03881-00-1,,0,0,
44660-29299-03882-00-1,,0,0,
44719-19299-01294-00-1,,0,0,
44923-29299-01294-00-1,,231,0,
45006-19299-01293-00-1,,179,0,
45001-19299-01293-00-1,,131,0,
44623-29299-01294-00-1,,248,0,
44713-29299-01293-00-1,,155,0,
44686-29299-01293-00-1,,98,0,
44601-19299-01292-00-1,,145,0,
44701-29299-01292-00-1,,211,0,
44703-19299-01292-00-1,,105,0,
44052-29299-01292-00-1,,83,0,
44019-29299-01292-00-1,,73,0,
44026-19299-01291-00-1,,100,0,
44659-29299-05155-00-1,,0,0,
44659-29299-05156-00-1,,0,0,
44659-29299-05157-00-1,,0,0,
44659-29299-05158-00-1,,0,0,
44707-29299-01296-00-1,,447,0,
44638-29299-01295-00-1,,125,0,
44241-19299-01295-00-1,,126,0,
44660-29299-03883-00-1,,0,0,
44702-29299-01295-00-1,,0,0,
44660-29299-03884-00-1,,0,0,
44660-29299-03885-00-1,,0,0,
44719-19299-01295-00-1,,0,0,
44923-29299-01295-00-1,,231,0,
45006-19299-01294-00-1,,179,0,
45001-19299-01294-00-1,,131,0,
44623-29299-01295-00-1,,248,0,
44713-29299-01294-00-1,,155,0,
44686-29299-01294-00-1,,98,0,
44601-19299-01293-00-1,,145,0,
44701-29299-01293-00-1,,211,0,
44703-19299-01293-00-1,,105,0,
44052-29299-01293-00-1,,83,0,
44019-29299-01293-00-1,,73,0,
44026-19299-01292-00-1,,100,0,
44659-29299-05159-00-1,,0,0,
44659-29299-05160-00-1,,0,0,
44659-29299-05161-00-1,,0,0,
44659-29299-05162-00-1,,0,0,
44707-29299-01297-00-1,,447,0,
44638-29299-01296-00-1,,125,0,
44241-19299-01296-00-1,,126,0,
44660-29299-03886-00-1,,0,0,
44702-29299-01296-00-1,,0,0,
44660-29299-03887-00-1,,0,0,
44660-29299-03888-00-1,,0,0,
44719-19299-01296-00-1,,0,0,
44923-29299-01296-00-1,,231,0,
45006-19299-01295-00-1,,179,0,
45001-19299-01295-00-1,,131,0,
44623-29299-01296-00-1,,248,0,
44713-29299-01295-00-1,,155,0,
44686-29299-01295-00-1,,98,0,
44601-19299-01294-00-1,,145,0,
44701-29299-01294-00-1,,211,0,
44703-19299-01294-00-1,,105,0,
44052-29299-01294-00-1,,83,0,
44019-29299-01294-00-1,,73,0,
44026-19299-01293-00-1,,100,0,
44659-29299-05163-00-1,,0,0,
44659-29299-05164-00-1,,0,0,
44659-29299-05165-00-1,,0,0,
44659-29299-05166-00-1,,0,0,
44707-29299-01298-00-1,,447,0,
44638-29299-01297-00-1,,125,0,
44241-19299-01297-00-1,,126,0,
44660-29299-03889-00-1,,0,0,
44702-29299-01297-00-1,,0,0,
44660-29299-03890-00-1,,0,0,
44660-29299-03891-00-1,,0,0,
44719-19299-01297-00-1,,0,0,
44923-29299-01297-00-1,,231,0,
45006-19299-01296-00-1,,179,0,
45001-19299-01296-00-1,,131,0,
44623-29299-01297-00-1,,248,0,
44713-29299-01296-00-1,,155,0,
44686-29299-01296-00-1,,98,0,
44601-19299-01295-00-1,,145,0,
44701-29299-01295-00-1,,211,0,
44703-19299-01295-00-1,,105,0,
44052-29299-01295-00-1,,83,0,
44019-29299-01295-00-1,,73,0,
44026-19299-01294-00-1,,100,0,
44659-29299-05167-00-1,,0,0,
44659-29299-05168-00-1,,0,0,
44659-29299-05169-00-1,,0,0,
44659-29299-05170-00-1,,0,0,
44707-29299-01299-00-1,,447,0,
44638-29299-01298-00-1,,125,0,
44241-19299-01298-00-1,,126,0,
44660-29299-03892-00-1,,0,0,
44702-29299-01298-00-1,,0,0,
44660-29299-03893-00-1,,0,0,
44660-29299-03894-00-1,,0,0,
44719-19299-01298-00-1,,0,0,
44923-29299-01298-00-1,,231,0,
45006-19299-01297-00-1,,179,0,
45001-19299-01297-00-1,,131,0,
44623-29299-01298-00-1,,248,0,
44713-29299-01297-00-1,,155,0,
44686-29299-01297-00-1,,98,0,
44601-19299-01296-00-1,,145,0,
44701-29299-01296-00-1,,211,0,
44703-19299-01296-00-1,,105,0,
44052-29299-01296-00-1,,83,0,
44019-29299-01296-00-1,,73,0,
44026-19299-01295-00-1,,100,0,
44659-29299-05171-00-1,,0,0,
44659-29299-05172-00-1,,0,0,
44659-29299-05173-00-1,,0,0,
44659-29299-05174-00-1,,0,0,
44707-29299-01300-00-1,,447,0,
44638-29299-01299-00-1,,125,0,
44241-19299-01299-00-1,,126,0,
44660-29299-03895-00-1,,0,0,
44702-29299-01299-00-1,,0,0,
44660-29299-03896-00-1,,0,0,
44660-29299-03897-00-1,,0,0,
44719-19299-01299-00-1,,0,0,
44923-29299-01299-00-1,,231,0,
45006-19299-01298-00-1,,179,0,
45001-19299-01298-00-1,,131,0,
44623-29299-01299-00-1,,248,0,
44713-29299-01298-00-1,,155,0,
44686-29299-01298-00-1,,98,0,
44601-19299-01297-00-1,,145,0,
44701-29299-01297-00-1,,211,0,
44703-19299-01297-00-1,,105,0,
44052-29299-01297-00-1,,83,0,
44019-29299-01297-00-1,,73,0,
44026-19299-01296-00-1,,100,0,
44659-29299-05175-00-1,,0,0,
44659-29299-05176-00-1,,0,0,
44659-29299-05177-00-1,,0,0,
44659-29299-05178-00-1,,0,0,
44707-29299-01301-00-1,,447,0,
44638-29299-01300-00-1,,125,0,
44241-19299-01300-00-1,,126,0,
44660-29299-03898-00-1,,0,0,
44702-29299-01300-00-1,,0,0,
44660-29299-03899-00-1,,0,0,
44660-29299-03900-00-1,,0,0,
44719-19299-01300-00-1,,0,0,
44923-29299-01300-00-1,,231,0,
45006-19299-01299-00-1,,179,0,
45001-19299-01299-00-1,,131,0,
44623-29299-01300-00-1,,248,0,
44713-29299-01299-00-1,,155,0,
44686-29299-01299-00-1,,98,0,
44601-19299-01298-00-1,,145,0,
44701-29299-01298-00-1,,211,0,
44703-19299-01298-00-1,,105,0,
44052-29299-01298-00-1,,83,0,
44019-29299-01298-00-1,,73,0,
44026-19299-01297-00-1,,100,0,
44659-29299-05179-00-1,,0,0,
44659-29299-05180-00-1,,0,0,
44659-29299-05181-00-1,,0,0,
44659-29299-05182-00-1,,0,0,
44707-29299-01302-00-1,,447,0,
44638-29299-01301-00-1,,125,0,
44241-19299-01301-00-1,,126,0,
44660-29299-03901-00-1,,0,0,
44702-29299-01301-00-1,,0,0,
44660-29299-03902-00-1,,0,0,
44660-29299-03903-00-1,,0,0,
44719-19299-01301-00-1,,0,0,
44923-29299-01301-00-1,,231,0,
45006-19299-01300-00-1,,179,0,
45001-19299-01300-00-1,,131,0,
44623-29299-01301-00-1,,248,0,
44713-29299-01300-00-1,,155,0,
44686-29299-01300-00-1,,98,0,
44601-19299-01299-00-1,,145,0,
44701-29299-01299-00-1,,211,0,
44703-19299-01299-00-1,,105,0,
44052-29299-01299-00-1,,83,0,
44019-29299-01299-00-1,,73,0,
44026-19299-01298-00-1,,100,0,
44659-29299-05183-00-1,,0,0,
44659-29299-05184-00-1,,0,0,
44659-29299-05185-00-1,,0,0,
44659-29299-05186-00-1,,0,0,
44707-29299-01303-00-1,,447,0,
44638-29299-01302-00-1,,125,0,
44241-19299-01302-00-1,,126,0,
44660-29299-03904-00-1,,0,0,
44702-29299-01302-00-1,,0,0,
44660-29299-03905-00-1,,0,0,
44660-29299-03906-00-1,,0,0,
44719-19299-01302-00-1,,0,0,
44923-29299-01302-00-1,,231,0,
45006-19299-01301-00-1,,179,0,
45001-19299-01301-00-1,,131,0,
44623-29299-01302-00-1,,248,0,
44713-29299-01301-00-1,,155,0,
44686-29299-01301-00-1,,98,0,
44601-19299-01300-00-1,,145,0,
44701-29299-01300-00-1,,211,0,
44703-19299-01300-00-1,,105,0,
44052-29299-01300-00-1,,83,0,
44019-29299-01300-00-1,,73,0,
44026-19299-01299-00-1,,100,0,
44659-29299-05187-00-1,,0,0,
44659-29299-05188-00-1,,0,0,
44659-29299-05189-00-1,,0,0,
44659-29299-05190-00-1,,0,0,
44707-29299-01304-00-1,,447,0,
44638-29299-01303-00-1,,125,0,
44241-19299-01303-00-1,,126,0,
44660-29299-03907-00-1,,0,0,
44702-29299-01303-00-1,,0,0,
44660-29299-03908-00-1,,0,0,
44660-29299-03909-00-1,,0,0,
44719-19299-01303-00-1,,0,0,
44923-29299-01303-00-1,,231,0,
45006-19299-01302-00-1,,179,0,
45001-19299-01302-00-1,,131,0,
44623-29299-01303-00-1,,248,0,
44713-29299-01302-00-1,,155,0,
44686-29299-01302-00-1,,98,0,
44601-19299-01301-00-1,,145,0,
44701-29299-01301-00-1,,211,0,
44703-19299-01301-00-1,,105,0,
44052-29299-01301-00-1,,83,0,
44019-29299-01301-00-1,,73,0,
44026-19299-01300-00-1,,100,0,
44659-29299-05191-00-1,,0,0,
44659-29299-05192-00-1,,0,0,
44659-29299-05193-00-1,,0,0,
44659-29299-05194-00-1,,0,0,
44707-29299-01305-00-1,,447,0,
44638-29299-01304-00-1,,125,0,
44241-19299-01304-00-1,,126,0,
44660-29299-03910-00-1,,0,0,
44702-29299-01304-00-1,,0,0,
44660-29299-03911-00-1,,0,0,
44660-29299-03912-00-1,,0,0,
44719-19299-01304-00-1,,0,0,
44923-29299-01304-00-1,,231,0,
45006-19299-01303-00-1,,179,0,
45001-19299-01303-00-1,,131,0,
44623-29299-01304-00-1,,248,0,
44713-29299-01303-00-1,,155,0,
44686-29299-01303-00-1,,98,0,
44601-19299-01302-00-1,,145,0,
44701-29299-01302-00-1,,211,0,
44703-19299-01302-00-1,,105,0,
44052-29299-01302-00-1,,83,0,
44019-29299-01302-00-1,,73,0,
44026-19299-01301-00-1,,100,0,
44659-29299-05195-00-1,,0,0,
44659-29299-05196-00-1,,0,0,
44659-29299-05197-00-1,,0,0,
44659-29299-05198-00-1,,0,0,
44707-29299-01306-00-1,,447,0,
44638-29299-01305-00-1,,125,0,
44241-19299-01305-00-1,,126,0,
44660-29299-03913-00-1,,0,0,
44702-29299-01305-00-1,,0,0,
44660-29299-03914-00-1,,0,0,
44660-29299-03915-00-1,,0,0,
44719-19299-01305-00-1,,0,0,
44923-29299-01305-00-1,,231,0,
45006-19299-01304-00-1,,179,0,
45001-19299-01304-00-1,,131,0,
44623-29299-01305-00-1,,248,0,
44713-29299-01304-00-1,,155,0,
44686-29299-01304-00-1,,98,0,
44601-19299-01303-00-1,,145,0,
44701-29299-01303-00-1,,211,0,
44703-19299-01303-00-1,,105,0,
44052-29299-01303-00-1,,83,0,
44019-29299-01303-00-1,,73,0,
44026-19299-01302-00-1,,100,0,
44659-29299-05199-00-1,,0,0,
44659-29299-05200-00-1,,0,0,
44659-29299-05201-00-1,,0,0,
44659-29299-05202-00-1,,0,0,
44707-29299-01307-00-1,,447,0,
44638-29299-01306-00-1,,125,0,
44241-19299-01306-00-1,,126,0,
44660-29299-03916-00-1,,0,0,
44702-29299-01306-00-1,,0,0,
44660-29299-03917-00-1,,0,0,
44660-29299-03918-00-1,,0,0,
44719-19299-01306-00-1,,0,0,
44923-29299-01306-00-1,,231,0,
45006-19299-01305-00-1,,179,0,
45001-19299-01305-00-1,,131,0,
44623-29299-01306-00-1,,248,0,
44713-29299-01305-00-1,,155,0,
44686-29299-01305-00-1,,98,0,
44601-19299-01304-00-1,,145,0,
44701-29299-01304-00-1,,211,0,
44703-19299-01304-00-1,,105,0,
44052-29299-01304-00-1,,83,0,
44019-29299-01304-00-1,,73,0,
44026-19299-01303-00-1,,100,0,
44659-29299-05203-00-1,,0,0,
44659-29299-05204-00-1,,0,0,
44659-29299-05205-00-1,,0,0,
44659-29299-05206-00-1,,0,0,
44707-29299-01308-00-1,,447,0,
44638-29299-01307-00-1,,125,0,
44241-19299-01307-00-1,,126,0,
44660-29299-03919-00-1,,0,0,
44702-29299-01307-00-1,,0,0,
44660-29299-03920-00-1,,0,0,
44660-29299-03921-00-1,,0,0,
44719-19299-01307-00-1,,0,0,
44923-29299-01307-00-1,,231,0,
45006-19299-01306-00-1,,179,0,
45001-19299-01306-00-1,,131,0,
44623-29299-01307-00-1,,248,0,
44713-29299-01306-00-1,,155,0,
44686-29299-01306-00-1,,98,0,
44601-19299-01305-00-1,,145,0,
44701-29299-01305-00-1,,211,0,
44703-19299-01305-00-1,,105,0,
44052-29299-01305-00-1,,83,0,
44019-29299-01305-00-1,,73,0,
44026-19299-01304-00-1,,100,0,
44659-29299-05207-00-1,,0,0,
44659-29299-05208-00-1,,0,0,
44659-29299-05209-00-1,,0,0,
44659-29299-05210-00-1,,0,0,
44707-29299-01309-00-1,,447,0,
44638-29299-01308-00-1,,125,0,
44241-19299-01308-00-1,,126,0,
44660-29299-03922-00-1,,0,0,
44702-29299-01308-00-1,,0,0,
44660-29299-03923-00-1,,0,0,
44660-29299-03924-00-1,,0,0,
44719-19299-01308-00-1,,0,0,
44923-29299-01308-00-1,,231,0,
45006-19299-01307-00-1,,179,0,
45001-19299-01307-00-1,,131,0,
44623-29299-01308-00-1,,248,0,
44713-29299-01307-00-1,,155,0,
44686-29299-01307-00-1,,98,0,
44601-19299-01306-00-1,,145,0,
44701-29299-01306-00-1,,211,0,
44703-19299-01306-00-1,,105,0,
44052-29299-01306-00-1,,83,0,
44019-29299-01306-00-1,,73,0,
44026-19299-01305-00-1,,100,0,
44659-29299-05211-00-1,,0,0,
44659-29299-05212-00-1,,0,0,
44659-29299-05213-00-1,,0,0,
44659-29299-05214-00-1,,0,0,
44707-29299-01310-00-1,,447,0,
44638-29299-01309-00-1,,125,0,
44241-19299-01309-00-1,,126,0,
44660-29299-03925-00-1,,0,0,
44702-29299-01309-00-1,,0,0,
44660-29299-03926-00-1,,0,0,
44660-29299-03927-00-1,,0,0,
44719-19299-01309-00-1,,0,0,
44923-29299-01309-00-1,,231,0,
45006-19299-01308-00-1,,179,0,
45001-19299-01308-00-1,,131,0,
44623-29299-01309-00-1,,248,0,
44713-29299-01308-00-1,,155,0,
44686-29299-01308-00-1,,98,0,
44601-19299-01307-00-1,,145,0,
44701-29299-01307-00-1,,211,0,
44703-19299-01307-00-1,,105,0,
44052-29299-01307-00-1,,83,0,
44019-29299-01307-00-1,,73,0,
44026-19299-01306-00-1,,100,0,
44659-29299-05215-00-1,,0,0,
44659-29299-05216-00-1,,0,0,
44659-29299-05217-00-1,,0,0,
44659-29299-05218-00-1,,0,0,
44707-29299-01311-00-1,,447,0,
44638-29299-01310-00-1,,125,0,
44241-19299-01310-00-1,,126,0,
44660-29299-03928-00-1,,0,0,
44702-29299-01310-00-1,,0,0,
44660-29299-03929-00-1,,0,0,
44660-29299-03930-00-1,,0,0,
44719-19299-01310-00-1,,0,0,
44923-29299-01310-00-1,,231,0,
45006-19299-01309-00-1,,179,0,
45001-19299-01309-00-1,,131,0,
44623-29299-01310-00-1,,248,0,
44713-29299-01309-00-1,,155,0,
44686-29299-01309-00-1,,98,0,
44601-19299-01308-00-1,,145,0,
44701-29299-01308-00-1,,211,0,
44703-19299-01308-00-1,,105,0,
44052-29299-01308-00-1,,83,0,
44019-29299-01308-00-1,,73,0,
44026-19299-01307-00-1,,100,0,
44659-29299-05219-00-1,,0,0,
44659-29299-05220-00-1,,0,0,
44659-29299-05221-00-1,,0,0,
44659-29299-05222-00-1,,0,0,
44707-29299-01312-00-1,,447,0,
44638-29299-01311-00-1,,125,0,
44241-19299-01311-00-1,,126,0,
44660-29299-03931-00-1,,0,0,
44702-29299-01311-00-1,,0,0,
44660-29299-03932-00-1,,0,0,
44660-29299-03933-00-1,,0,0,
44719-19299-01311-00-1,,0,0,
44923-29299-01311-00-1,,231,0,
45006-19299-01310-00-1,,179,0,
45001-19299-01310-00-1,,131,0,
44623-29299-01311-00-1,,248,0,
44713-29299-01310-00-1,,155,0,
44686-29299-01310-00-1,,98,0,
44601-19299-01309-00-1,,145,0,
44701-29299-01309-00-1,,211,0,
44703-19299-01309-00-1,,105,0,
44052-29299-01309-00-1,,83,0,
44019-29299-01309-00-1,,73,0,
44026-19299-01308-00-1,,100,0,
44659-29299-05223-00-1,,0,0,
44659-29299-05224-00-1,,0,0,
44659-29299-05225-00-1,,0,0,
44659-29299-05226-00-1,,0,0,
44707-29299-01313-00-1,,447,0,
44638-29299-01312-00-1,,125,0,
44241-19299-01312-00-1,,126,0,
44660-29299-03934-00-1,,0,0,
44702-29299-01312-00-1,,0,0,
44660-29299-03935-00-1,,0,0,
44660-29299-03936-00-1,,0,0,
44719-19299-01312-00-1,,0,0,
44923-29299-01312-00-1,,231,0,
45006-19299-01311-00-1,,179,0,
45001-19299-01311-00-1,,131,0,
44623-29299-01312-00-1,,248,0,
44713-29299-01311-00-1,,155,0,
44686-29299-01311-00-1,,98,0,
44601-19299-01310-00-1,,145,0,
44701-29299-01310-00-1,,211,0,
44703-19299-01310-00-1,,105,0,
44707-29299-01314-00-1,,447,0,
44638-29299-01313-00-1,,125,0,
44241-19299-01313-00-1,,126,0,
44660-29299-03937-00-1,,0,0,
44702-29299-01313-00-1,,0,0,
44660-29299-03938-00-1,,0,0,
44660-29299-03939-00-1,,0,0,
44719-19299-01313-00-1,,0,0,
44923-29299-01313-00-1,,231,0,
45006-19299-01312-00-1,,179,0,
45001-19299-01312-00-1,,131,0,
44623-29299-01313-00-1,,248,0,
44713-29299-01312-00-1,,155,0,
44686-29299-01312-00-1,,98,0,
44601-19299-01311-00-1,,145,0,
44701-29299-01311-00-1,,211,0,
44703-19299-01311-00-1,,105,0,
44052-29299-01310-00-1,,83,0,
44019-29299-01310-00-1,,73,0,
44026-19299-01309-00-1,,100,0,
44659-29299-05227-00-1,,0,0,
44659-29299-05228-00-1,,0,0,
44659-29299-05229-00-1,,0,0,
44659-29299-05230-00-1,,0,0,
44707-29299-01315-00-1,,447,0,
44638-29299-01314-00-1,,125,0,
44241-19299-01314-00-1,,126,0,
44660-29299-03940-00-1,,0,0,
44702-29299-01314-00-1,,0,0,
44660-29299-03941-00-1,,0,0,
44660-29299-03942-00-1,,0,0,
44719-19299-01314-00-1,,0,0,
44923-29299-01314-00-1,,231,0,
45006-19299-01313-00-1,,179,0,
45001-19299-01313-00-1,,131,0,
44623-29299-01314-00-1,,248,0,
44713-29299-01313-00-1,,155,0,
44686-29299-01313-00-1,,98,0,
44601-19299-01312-00-1,,145,0,
44701-29299-01312-00-1,,211,0,
44703-19299-01312-00-1,,105,0,
44052-29299-01311-00-1,,83,0,
44019-29299-01311-00-1,,73,0,
44026-19299-01310-00-1,,100,0,
44659-29299-05231-00-1,,0,0,
44659-29299-05232-00-1,,0,0,
44659-29299-05233-00-1,,0,0,
44659-29299-05234-00-1,,0,0,
44707-29299-01316-00-1,,447,0,
44638-29299-01315-00-1,,125,0,
44241-19299-01315-00-1,,126,0,
44660-29299-03943-00-1,,0,0,
44702-29299-01315-00-1,,0,0,
44660-29299-03944-00-1,,0,0,
44660-29299-03945-00-1,,0,0,
44719-19299-01315-00-1,,0,0,
44923-29299-01315-00-1,,231,0,
45006-19299-01314-00-1,,179,0,
45001-19299-01314-00-1,,131,0,
44623-29299-01315-00-1,,248,0,
44713-29299-01314-00-1,,155,0,
44686-29299-01314-00-1,,98,0,
44601-19299-01313-00-1,,145,0,
44701-29299-01313-00-1,,211,0,
44703-19299-01313-00-1,,105,0,
44052-29299-01312-00-1,,83,0,
44019-29299-01312-00-1,,73,0,
44026-19299-01311-00-1,,100,0,
44659-29299-05235-00-1,,0,0,
44659-29299-05236-00-1,,0,0,
44659-29299-05237-00-1,,0,0,
44659-29299-05238-00-1,,0,0,
44707-29299-01317-00-1,,447,0,
44638-29299-01316-00-1,,125,0,
44241-19299-01316-00-1,,126,0,
44660-29299-03946-00-1,,0,0,
44702-29299-01316-00-1,,0,0,
44660-29299-03947-00-1,,0,0,
44660-29299-03948-00-1,,0,0,
44719-19299-01316-00-1,,0,0,
44923-29299-01316-00-1,,231,0,
45006-19299-01315-00-1,,179,0,
45001-19299-01315-00-1,,131,0,
44623-29299-01316-00-1,,248,0,
44713-29299-01315-00-1,,155,0,
44686-29299-01315-00-1,,98,0,
44601-19299-01314-00-1,,145,0,
44701-29299-01314-00-1,,211,0,
44703-19299-01314-00-1,,105,0,
44052-29299-01313-00-1,,83,0,
44019-29299-01313-00-1,,73,0,
44026-19299-01312-00-1,,100,0,
44659-29299-05239-00-1,,0,0,
44659-29299-05240-00-1,,0,0,
44659-29299-05241-00-1,,0,0,
44659-29299-05242-00-1,,0,0,
44707-29299-01318-00-1,,447,0,
44638-29299-01317-00-1,,125,0,
44241-19299-01317-00-1,,126,0,
44660-29299-03949-00-1,,0,0,
44702-29299-01317-00-1,,0,0,
44660-29299-03950-00-1,,0,0,
