건물명,도로명주소,지번주소,종류,대수,최종검사일자,검사결과,관리인배치여부,기타
 ,서울특별시 관악구 신림로65길 16-5,서울특별시 관악구 신림동 1432-97,다층순환식,7,2020-01-31,적,무,건물명미정
 ,경상북도 김천시 혁신4로 69 (율곡동 665),경상북도 김천시 율곡동 665,수직순환식,7,2020-02-10,적,무,건물명미정
 ,서울특별시 송파구 동남로 238 (가락동 166-8) ,서울특별시 송파구 가락동 166-8,다단식,7,2020-02-14,적,무,건물명미정
 ,광주광역시 남구 대남대로 246 (백운동 644-30) ,광주광역시 남구 백운동 644-30,수직순환식,7,2020-02-26,적,무,건물명미정
 ,서울특별시 관악구 신림동1길 18 (신림동 1432-28) ,서울특별시 관악구 신림동 1432-28,다단식,7,2020-03-09,적,무,건물명미정
 ,서울특별시 용산구 대사관로34길 31-4 (한남동) ,서울특별시 용산구 한남동 621-3,다단식,7,2020-03-12,적,무,건물명미정
 ,부산광역시 동구 중앙대로 471-1 (좌천동 412-1),부산광역시 동구 좌천동 412-1,다단식,7,2020-03-31,적,무,건물명미정
 ,대구광역시 달서구 송현동 189-2,대구광역시 달서구 송현동 189-2,다단식,7,2020-04-02,적,무,건물명미정
 ,서울특별시 영등포구 양평로 90 (양평동4가 153-6) ,서울특별시 영등포구 양평동4가 153-6,수직순환식,7,2020-04-13,적,무,건물명미정
 ,광주광역시 남구 봉선로25번길 4 (주월동 1157-16) ,광주광역시 남구 주월동 1157-16,수직순환식,7,2020-04-16,적,무,건물명미정
 ,인천광역시 서구 당하동 1093-2,인천광역시 서구 당하동 1093-2,수직순환식,7,2020-04-28,적,무,건물명미정
 ,부산광역시 강서구 명지동 3365-7,부산광역시 강서구 명지동 3365-7,수직순환식,7,2020-05-11,적,무,건물명미정
 ,서울특별시 관악구 신림로67길 21 (신림동 1432-103) ,서울특별시 관악구 신림동 1432-103,다층순환식,7,2020-05-11,적,무,건물명미정
 ,서울특별시 관악구 쑥고개로13길 18 (봉천동 919-38) ,서울특별시 관악구 봉천동 919-38,수직순환식,7,2020-05-25,적,무,건물명미정
 ,서울특별시 은평구 서오릉로 30-1 (녹번동 81-18) ,서울특별시 은평구 녹번동 81-18,다단식,7,2020-06-02,적,무,건물명미정
 ,서울특별시 강남구 강남대로158길 35 (신사동 519-22) ,서울특별시 강남구 신사동 519-22,수직순환식,7,2020-06-22,적,무,건물명미정
 ,경기도 양주시 삼숭동 683-3,경기도 양주시 삼숭동 683-3,수직순환식,7,2020-06-26,적,무,건물명미정
 ,대구광역시 달서구 선원로 64 (신당동 1749-4),대구광역시 달서구 신당동 1749-4,수직순환식,7,2020-07-27,적,무,건물명미정
 ,서울특별시 강동구 올림픽로62길 9-7 (성내동 81-12) ,서울특별시 강동구 성내동 81-12,다단식,7,2020-08-04,적,무,건물명미정
 ,서울특별시 마포구 잔다리로6길 20-9 (서교동 366-7) ,서울특별시 마포구 서교동 366-7,수직순환식,7,2020-08-24,적,무,건물명미정
 ,광주광역시 광산구 첨단강변로99번길 51 (쌍암동),광주광역시 광산구 쌍암동 694-114,수직순환식,7,2020-09-18,적,무,건물명미정
 ,서울특별시 금천구 두산로7길 16 (독산동 302-11),서울특별시 금천구 독산동 302-11,2단식,7,2020-10-23,적,무,건물명미정
 ,서울특별시 강북구 번동 454-106,서울특별시 강북구 번동 454-106,수직순환식,7,2020-11-11,적,무,건물명미정
 ,경기도 안양시 만안구 장내로 119번길 52,경기도 안양시 만안구 안양동 676-165,수직순환식,7,2020-11-13,적,무,건물명미정
 ,대구광역시 달서구 한실로6길 120 (대곡동 1115) ,대구광역시 달서구 대곡동 1115,수직순환식,7,2020-11-23,적,무,건물명미정
 ,경상북도 김천시 율곡동 279,경상북도 김천시 율곡동 279,수직순환식,7,2020-12-02,적,무,건물명미정
 ,"인천광역시 미추홀구 경인로 175-22 (도화동, 패리스빌)",인천광역시 미추홀구 도화동 639-4,수직순환식,7,2020-12-07,적,무,건물명미정
 ,부산광역시 남구 용소로19번길 32 (대연동 50-63) ,부산광역시 남구 대연동 50-63,수직순환식,7,2020-12-11,적,무,건물명미정
 ,서울특별시 관악구 신림동7길 31 (신림동 1435-28) ,서울특별시 관악구 신림동 1435-28,다층순환식,7,2020-12-16,적,무,건물명미정
 ,부산광역시 중구 동광길 179 (영주동 616-12) ,부산광역시 중구 영주동 616-12,수직순환식,7,2020-12-22,적,무,건물명미정
 ,대구광역시 달서구 대곡동 1115-1,대구광역시 달서구 대곡동 1115-1,수직순환식,7,2020-12-30,적,무,건물명미정
 ,대구광역시 달서구 월성동 1255,대구광역시 달서구 월성동 1255,수직순환식,7,2021-01-15,적,무,건물명미정
 ,서울특별시 강북구 덕릉로23길 20 (수유동 45-46) ,서울특별시 강북구 수유동 45-46,다단식,7,2021-01-19,적,무,건물명미정
 ,인천광역시 남동구 고잔동 635,인천광역시 남동구 고잔동 635,다단식,7,2021-01-25,적,무,건물명미정
 ,인천광역시 남동구 고잔동 635,인천광역시 남동구 고잔동 635,다단식,7,2021-01-25,적,무,건물명미정
 ,강원도 강릉시 교동 1886-1,강원도 강릉시 교동 1886-1,다단식,7,2021-02-04,적,무,건물명미정
 ,대구광역시 달서구 당산로 169 (감삼동 107-20) ,대구광역시 달서구 감삼동 107-20,2단식,7,2021-03-16,적,무,건물명미정
 ,부산광역시 기장군 정관읍 매학리 721-8,부산광역시 기장군 정관읍 매학리 721-8,다단식,7,2021-04-02,적,무,건물명미정
 ,서울특별시 마포구 독막로5길 23 (서교동 399-4) ,서울특별시 마포구 서교동 399-4,수직순환식,7,2021-04-07,적,무,건물명미정
 ,대구광역시 달서구 갈밭로 24 (대곡동 1076-1) ,대구광역시 달서구 대곡동 1076-1,수직순환식,7,2021-04-12,적,무,건물명미정
 ,서울특별시 금천구 시흥대로 152 (시흥동 936-5) ,서울특별시 금천구 시흥동 936-5,수직순환식,7,2021-04-20,적,무,건물명미정
 ,서울특별시 관악구 남부순환로 1591-10 (신림동 1433-106) ,서울특별시 관악구 신림동 1433-106,다층순환식,7,2021-05-14,적,무,건물명미정
 ,서울특별시 도봉구 노해로60길 11 (쌍문동 88-11) ,서울특별시 도봉구 쌍문동 88-11,수직순환식,7,2021-07-08,적,무,건물명미정
 ,서울특별시 노원구 동일로190길 43-6 (공릉동 392-35) ,서울특별시 노원구 공릉동 392-35,수직순환식,7,2021-08-03,적,무,건물명미정
 ,서울특별시 노원구 동일로190길 43-6 (공릉동 392-35) ,서울특별시 노원구 공릉동 392-35,수직순환식,7,2021-08-03,적,무,건물명미정
 ,서울특별시 강남구 도곡동 449-2,서울특별시 강남구 도곡동 449-2,수직순환식,7,2021-08-10,적,무,건물명미정
 ,대구광역시 달서구 갈밭로 52 (대곡동 1068),대구광역시 달서구 대곡동 1068,수직순환식,7,2021-08-27,적,무,건물명미정
 ,부산광역시 사하구 하신중앙로335번길 82 (하단동),부산광역시 사하구 하단동 596-17,다단식,8,2002-12-06,적,무,건물명미정
 ,대전광역시 서구 관저동 2036-5,대전광역시 서구 관저동 2036-5,다층순환식,8,2011-06-01,적,무,건물명미정
 ,부산광역시 기장군 정관면 정관6로 27,부산광역시 기장군 정관면 매학리 721-6,다단식,8,2013-11-05,적,무,건물명미정
 ,부산광역시 남구 동명로145번길 79외 1필지 (용호동 366-4),부산광역시 남구 용호동 366-4외 1필지,다단식,8,2015-08-06,적,무,건물명미정
 ,서울특별시 서초구 잠원동 27-10,서울특별시 서초구 잠원동 27-10,수직순환식,8,2015-12-10,적,무,건물명미정
 ,서울특별시 구로구 우마길 19 (가리봉동 126-36) ,서울특별시 구로구 가리봉동 126-36,수직순환식,8,2016-04-14,적,무,건물명미정
 ,대구광역시 북구 사수동 824,대구광역시 북구 사수동 824,수직순환식,8,2016-06-20,적,무,건물명미정
 ,부산광역시 기장군 기장읍 청강리 291-13,부산광역시 기장군 기장읍 청강리 291-13,다단식,8,2016-07-08,적,무,건물명미정
 ,충청남도 계룡시 번영1길 5-14 (엄사면 178-1),충청남도 계룡시 엄사면 엄사리 178-1,다단식,8,2016-09-24,적,무,건물명미정
 ,대구광역시 북구 사수동 822,대구광역시 북구 사수동 822,수직순환식,8,2016-12-05,적,무,건물명미정
 ,부산광역시 부산진구 진연로9번길 22-10 (양정동 173) ,부산광역시 부산진구 양정동 173,다단식,8,2017-07-12,적,무,건물명미정
 ,부산광역시 연제구 월드컵대로188번길 25 (거제동 17-5) ,부산광역시 연제구 거제동 17-5,수직순환식,8,2017-10-12,적,무,건물명미정
 ,경기도 안양시 만안구 경수대로 1167-12,경기도 안양시 만안구 안양동 42-10,다단식,8,2017-11-07,적,무,건물명미정
 ,부산광역시 사하구 하신중앙로335번길 73 (하단동 595-18) ,부산광역시 사하구 하단동 595-18,수직순환식,8,2017-12-07,적,무,건물명미정
 ,부산광역시 사상구 모라로 52 (모라동 1029-1) ,부산광역시 사상구 모라동 1029-1,수직순환식,8,2017-12-07,적,무,건물명미정
 ,부산광역시 남구 진남로30번길 15 (대연동 287-9) ,부산광역시 남구 대연동 287-9,수직순환식,8,2017-12-21,적,무,건물명미정
 ,부산광역시 부산진구 백양대로238번길 5 (개금동 244-3),부산광역시 부산진구 개금동 244-3,다단식,8,2018-02-04,적,무,건물명미정
 ,대구광역시 달서구 용산로24길 70 (감삼동) ,대구광역시 달서구 감삼동 601-5,수직순환식,8,2018-07-22,적,무,건물명미정
 ,서울특별시 용산구 한남대로20길 33-4 (한남동 68-15) ,서울특별시 용산구 한남동 68-15,수직순환식,8,2019-08-13,적,무,건물명미정
 ,서울특별시 송파구 가락로 45 (석촌동 239-7) ,서울특별시 송파구 석촌동 239-7,수직순환식,8,2019-08-14,적,무,건물명미정
 ,서울특별시 관악구 봉천로12길 65 (신림동 1423-21),서울특별시 관악구 신림동 1423-21,다층순환식,8,2019-08-23,적,무,건물명미정
 ,서울특별시 관악구 신림로65길 17 (신림동 1433-17) ,서울특별시 관악구 신림동 1433-17,수직순환식,8,2019-09-19,적,무,건물명미정
 ,대구광역시 달서구 야외음악당로47길 67 (두류동),대구광역시 달서구 두류동 150-9,다단식,8,2019-10-04,적,무,건물명미정
 ,서울특별시 강서구 양천로47가길 39-20 (가양동 239-8) ,서울특별시 강서구 가양동 239-8,다단식,8,2019-10-16,적,무,건물명미정
 ,서울특별시 강남구 언주로174길 12 (신사동 637-8) ,서울특별시 강남구 신사동 637-8,수직순환식,8,2019-10-21,적,무,건물명미정
 ,서울특별시 구로구 고척로 239 (고척동 189) ,서울특별시 구로구 고척동 189,수직순환식,8,2019-10-29,적,무,건물명미정
 ,경기도 의정부시 평화로 578 (의정부동 205-5) ,경기도 의정부시 의정부동 205-5,수직순환식,8,2019-11-12,적,무,건물명미정
 ,서울특별시 중랑구 봉우재로 82 (면목동 134-1) ,서울특별시 중랑구 면목동 134-1,수직순환식,8,2019-11-14,적,무,건물명미정
 ,서울특별시 서초구 강남대로37길 24-3 (서초동 1363-6) ,서울특별시 서초구 서초동 1363-6,다층순환식,8,2019-11-22,적,무,건물명미정
 ,서울특별시 강남구 도산대로13길 9 (신사동 536-9) ,서울특별시 강남구 신사동 536-9,수직순환식,8,2019-11-27,적,무,건물명미정
 ,서울특별시 성동구 성수이로 58 (성수동2가 325-17) ,서울특별시 성동구 성수동2가 325-17,다층순환식,8,2019-12-02,적,무,건물명미정
 ,서울특별시 성북구 정릉동 403-9,서울특별시 성북구 정릉동 403-9,수직순환식,8,2019-12-04,적,무,건물명미정
 ,서울특별시 광진구 뚝섬로 613 (자양동 615-27),서울특별시 광진구 자양동 615-27,수직순환식,8,2019-12-11,적,무,건물명미정
 ,서울특별시 마포구 잔다리로3안길 12 (서교동 395-116) ,서울특별시 마포구 서교동 395-116,수직순환식,8,2019-12-12,적,무,건물명미정
 ,서울특별시 동작구 상도로 265 (상도1동 699),서울특별시 동작구 상도동 699외 1필지,수직순환식,8,2019-12-13,적,무,건물명미정
 ,서울특별시 도봉구 도봉로118길 3-8 (창동 661-27) ,서울특별시 도봉구 창동 661-27,수직순환식,8,2019-12-19,적,무,건물명미정
 ,서울특별시 송파구 백제고분로42길 10 (송파동 86-10) ,서울특별시 송파구 송파동 86-10,수직순환식,8,2019-12-26,적,무,건물명미정
 ,서울특별시 강서구 등촌로57길 9-1 (등촌동 506-10) ,서울특별시 강서구 등촌동 506-10,승강기식,8,2020-01-02,적,무,건물명미정
 ,대구광역시 동구 신천동 529 외1필지,대구광역시 동구 신천동 529 외1필지,다단식,8,2020-01-06,적,무,건물명미정
 ,울산광역시 남구 번영로124번길 21-1 (달동),울산광역시 남구 달동 1250-9,2단식,8,2020-01-08,적,무,건물명미정
 ,서울특별시 종로구 효자로 33 (통의동 2-1) ,서울특별시 종로구 통의동 2-1,다층순환식,8,2020-01-09,적,무,건물명미정
 ,서울특별시 서초구 강남대로6길 20 (양재동 351-6) ,서울특별시 서초구 양재동 351-6,수직순환식,8,2020-01-14,적,무,건물명미정
 ,서울특별시 송파구 삼학사로 76 (석촌동 10-5) ,서울특별시 송파구 석촌동 10-5,평면왕복식,8,2020-01-22,적,무,건물명미정
 ,서울특별시 마포구 와우산로29나길 8 (서교동 335-6) ,서울특별시 마포구 서교동 335-6,다층순환식,8,2020-01-29,적,무,건물명미정
 ,서울특별시 동작구 상도로15길 123 (상도동 364-1),서울특별시 동작구 상도동 364-1,수직순환식,8,2020-02-12,적,무,건물명미정
 ,서울특별시 중랑구 겸재로 70 (면목동 194-10) ,서울특별시 중랑구 면목동 194-10,다층순환식,8,2020-02-12,적,무,건물명미정
 ,서울특별시 마포구 토정로9길 3 (상수동 352-4) ,서울특별시 마포구 상수동 352-4,수직순환식,8,2020-02-14,적,무,건물명미정
 ,서울특별시 은평구 통일로 875 (갈현동 394-6),서울특별시 은평구 갈현동 394-6,수직순환식,8,2020-02-18,적,무,건물명미정
 ,경상북도 김천시 율곡동 280,경상북도 김천시 율곡동 280,수직순환식,8,2020-02-21,적,무,건물명미정
 ,서울특별시 성북구 성북로23길 3 (성북동),서울특별시 성북구 성북동 114-4,수직순환식,8,2020-02-27,적,무,건물명미정
 ,인천광역시 부평구 경원대로 1427-1 (부평동 160-68) ,인천광역시 부평구 부평동 160-68,수직순환식,8,2020-03-03,적,무,건물명미정
 ,부산광역시 동래구 사직동 104-5(도로명 주소 미지정),부산광역시 동래구 사직동 104-5,다단식,8,2020-03-04,적,무,건물명미정
 ,부산광역시 금정구 중앙대로1893번길 24 (구서동 201-5) ,부산광역시 금정구 구서동 201-5,수직순환식,8,2020-03-09,적,무,건물명미정
 ,대구광역시 달서구 용산로12길 60 (장기동 548-1),대구광역시 달서구 장기동 548-1,수직순환식,8,2020-03-11,적,무,건물명미정
 ,경상북도 김천시 율곡동 271,경상북도 김천시 율곡동 271,수직순환식,8,2020-03-20,적,무,건물명미정
 ,경기도 의정부시 승지로 2 (민락동 744-4) ,경기도 의정부시 민락동 744-4,수직순환식,8,2020-03-20,적,무,건물명미정
